,Datetime,RA,DEC,APmag,S-brt,delta,deldot,S-O-T /r,S-T-O,Sky_motion,Sky_mot_PA,RelVel-ANG,Lun_Sky_Brt,sky_SNR,time_from_start,Month,Year,Day,pca,residuals
5186,2024-08-04 02:00:00,131.06525,22.679055555555557,-4.471,5.244,0.00264468955816,0.0366748,6.2489 /L,173.7347,31.214617,107.8214,2.0992347,n.a.,n.a.,18669600.0,8,2024,4,0.9212656355483246,-3.537462312404576e-06
4312,2024-06-28 16:00:00,3.799916666666667,0.9446944444444445,-10.292,5.193,0.00247100550042,0.0077151,93.2323 /L,86.6287,35.466351,61.622578,0.4175789,n.a.,n.a.,15523200.0,6,2024,28,3.060468275009826,9.572664886058502e-05
7339,2024-11-01 19:00:00,218.91825,-17.524416666666667,-4.248,4.562,0.00269639044108,-0.0211055,4.1939 /T,175.7948,30.044041,112.14921,-1.240413,n.a.,n.a.,26420400.0,11,2024,1,-0.6999402046434162,3.6665338249365544e-05
1140,2024-02-17 12:00:00,66.19279166666666,25.741833333333336,-10.523,4.996,0.00257596781863,0.0592377,100.6234 /T,79.2298,32.582526,77.715446,3.342736,n.a.,n.a.,4104000.0,2,2024,17,2.048717535234162,3.5042840054723585e-05
6661,2024-10-04 13:00:00,207.572125,-12.334999999999999,-5.753,6.330,0.00271091009146,-0.0132543,19.1274 /T,160.8218,29.683707,115.42338,-0.786058,n.a.,n.a.,23979600.0,10,2024,4,-0.4905705122395825,4.319763233122083e-05
2499,2024-04-14 03:00:00,95.33745833333333,28.547083333333337,-9.286,5.601,0.00258462830595,0.0687629,70.4649 /T,109.3959,32.370255,91.315918,3.8878889,n.a.,n.a.,8996400.0,4,2024,14,1.553140271137872,-1.3496395926258786e-05
2285,2024-04-05 05:00:00,329.5371666666667,-15.318222222222223,-8.313,6.021,0.00243430323475,-0.0449818,49.8217 /L,130.0715,36.59606,66.385833,-2.395657,n.a.,n.a.,8226000.0,4,2024,5,-2.603001189196922,-2.3998631476975212e-05
4386,2024-07-01 18:00:00,43.731125,19.771,-8.412,5.990,0.00250017092767,0.0248396,53.0107 /L,126.8765,34.738644,69.304962,1.3519717,n.a.,n.a.,15789600.0,7,2024,1,2.4206884526112837,1.2519888992459406e-05
7872,2024-11-24 00:00:00,164.35183333333333,8.790444444444445,-9.646,5.385,0.00268482900006,0.034288,79.6419 /L,100.2047,29.964015,117.30714,2.0184284,n.a.,n.a.,28339200.0,11,2024,24,0.31052530779788146,1.249462596313684e-05
2975,2024-05-03 23:00:00,348.569625,-6.367444444444444,-8.717,5.886,0.0024439147326,-0.0273022,57.1729 /L,122.7101,36.305703,62.40571,-1.461303,n.a.,n.a.,10710000.0,5,2024,3,-2.9079988836992627,3.947493727243789e-05
6354,2024-09-21 18:00:00,46.354875,21.2165,-11.463,4.511,0.0024476538452,0.0578026,128.9387 /L,50.9529,36.179689,70.306274,3.0944962,n.a.,n.a.,22874400.0,9,2024,21,2.3791962340597093,-4.637914497103565e-05
6069,2024-09-09 21:00:00,238.397375,-23.309444444444445,-9.388,5.535,0.00265855789148,-0.0482148,74.2048 /T,105.6496,30.587999,104.95492,-2.809674,n.a.,n.a.,21848400.0,9,2024,9,-1.0512113738163467,1.8544402721913655e-05
320,2024-01-14 08:00:00,335.7817083333333,-13.97975,-7.667,6.187,0.00242567222823,0.0149669,39.2978 /T,140.6127,36.937092,65.207211,0.7872538,n.a.,n.a.,1152000.0,1,2024,14,-2.7072537295958523,-1.4889455667613152e-05
3460,2024-05-24 04:00:00,247.83966666666666,-25.837472222222225,-12.452,3.610,0.00259708149396,-0.0416741,171.8089 /L,8.1704,32.362322,101.3809,-2.343385,n.a.,n.a.,12456000.0,5,2024,24,-1.220763351737605,-3.0587813043088906e-05
4003,2024-06-15 19:00:00,190.946875,-3.356361111111111,-10.577,4.939,0.00269499312783,-0.0177282,107.0677 /T,72.7871,29.782122,118.03281,-1.045166,n.a.,n.a.,14410800.0,6,2024,15,-0.1801875188075089,2.06092265220806e-05
4456,2024-07-04 16:00:00,86.55554166666667,28.263555555555556,-5.603,6.298,0.00255542299163,0.0401918,16.5770 /L,163.3816,33.402918,87.588486,2.2253335,n.a.,n.a.,16041600.0,7,2024,4,1.7039385855451628,-2.696257974246991e-05
7878,2024-11-24 06:00:00,167.033,7.410944444444445,-9.525,5.438,0.00268952674947,0.0307841,76.9123 /L,102.9356,29.865962,117.67763,1.8147148,n.a.,n.a.,28360800.0,11,2024,24,0.26064886080733685,1.6279482117037385e-05
7552,2024-11-10 16:00:00,339.34383333333335,-10.61525,-10.854,4.863,0.0024752221299,-0.0521194,108.2387 /T,71.6253,35.324499,63.544326,-2.821438,n.a.,n.a.,27187200.0,11,2024,10,-2.7599161928113998,4.388658115069737e-05
6602,2024-10-02 02:00:00,181.52266666666668,0.1708611111111111,-4.588,5.488,0.00271616641247,0.0056657,7.5822 /L,172.397,29.597641,118.70262,0.3284475,n.a.,n.a.,23767200.0,10,2024,2,-0.008332544193579336,4.074432409687488e-05
8427,2024-12-17 03:00:00,110.23820833333333,27.000944444444446,-12.184,3.898,0.00252697516139,0.0581482,156.8085 /L,23.1339,34.108865,99.446937,3.1997422,n.a.,n.a.,30337200.0,12,2024,17,1.2919671384670006,-9.496084187554567e-05
6084,2024-09-10 12:00:00,246.70395833333333,-25.537,-9.708,5.396,0.00263987735239,-0.0551802,81.2942 /T,98.5573,31.00636,101.35136,-3.19299,n.a.,n.a.,21902400.0,9,2024,10,-1.2003792401802356,1.0626549378981668e-05
4667,2024-07-13 11:00:00,194.37633333333332,-5.265416666666667,-9.775,5.353,0.00269802448755,-0.0162673,84.6341 /T,95.2145,29.689246,117.66262,-0.963035,n.a.,n.a.,16801200.0,7,2024,13,-0.24436237868791183,2.4513657272663258e-05
6425,2024-09-24 17:00:00,90.96733333333333,28.705555555555556,-10.161,5.206,0.00255947607129,0.0657537,90.9310 /L,88.9228,32.983282,90.039788,3.6869684,n.a.,n.a.,23130000.0,9,2024,24,1.6289656922757914,-3.0916744528631645e-05
3307,2024-05-17 19:00:00,173.52516666666668,4.96175,-10.827,4.785,0.00270508918125,-4.78e-05,115.0656 /T,64.7957,29.584904,118.09954,-0.000407,n.a.,n.a.,11905200.0,5,2024,17,0.14221042255670246,3.0312933250056448e-05
4693,2024-07-14 13:00:00,206.08729166666666,-11.43375,-10.23,5.133,0.00268296315029,-0.0316857,96.4830 /T,83.3668,30.024883,115.66231,-1.86312,n.a.,n.a.,16894800.0,7,2024,14,-0.46258959014391415,1.4396050017588015e-05
1810,2024-03-16 10:00:00,75.221,27.390527777777777,-9.781,5.377,0.00256550874712,0.0696741,80.9247 /T,98.9294,32.828422,81.787217,3.9143219,n.a.,n.a.,6516000.0,3,2024,16,1.8972420692845535,5.430145501557262e-06
3172,2024-05-12 04:00:00,105.08191666666667,27.92586111111111,-8.291,5.998,0.00258440298712,0.0644101,51.9392 /T,127.9453,32.46743,95.990704,3.6301798,n.a.,n.a.,11419200.0,5,2024,12,1.3833645155325032,-2.9697505217456815e-05
4600,2024-07-10 16:00:00,165.036625,8.864138888888888,-8.327,5.963,0.00269222683542,0.0219788,54.2970 /T,125.5797,29.922456,117.14906,1.2897112,n.a.,n.a.,16560000.0,7,2024,10,0.29890144378996014,1.9665460199460878e-05
6494,2024-09-27 14:00:00,131.18945833333333,22.764277777777778,-8.554,5.872,0.00265297782053,0.0444447,57.1963 /L,122.6759,30.789064,108.08784,2.57435,n.a.,n.a.,23378400.0,9,2024,27,0.9193453416231928,4.637537726525677e-06
7434,2024-11-05 18:00:00,271.23520833333333,-27.41138888888889,-8.049,6.041,0.00262270626946,-0.0430461,47.8273 /T,132.0603,31.574284,89.759276,-2.466308,n.a.,n.a.,26762400.0,11,2024,5,-1.6285949164235982,3.2274749184839704e-05
3472,2024-05-24 16:00:00,255.010875,-26.717555555555556,-12.317,3.745,0.00258514260264,-0.0409512,166.1985 /L,13.7669,32.650947,98.13783,-2.292964,n.a.,n.a.,12499200.0,5,2024,24,-1.3468127023543017,-3.2155722181604306e-05
7587,2024-11-12 03:00:00,358.0515833333333,-0.3784444444444444,-11.469,4.504,0.00243601986671,-0.0393012,127.6958 /T,52.1927,36.548387,61.452882,-2.087972,n.a.,n.a.,27313200.0,11,2024,12,-3.0559450075309083,5.98544612021093e-05
5494,2024-08-16 22:00:00,287.668125,-26.418444444444443,-11.732,4.290,0.00250295130175,-0.0666325,141.2211 /T,38.6902,34.669035,82.122876,-3.630478,n.a.,n.a.,19778400.0,8,2024,16,-1.9095618842158446,-5.5624432292278574e-05
5315,2024-08-09 11:00:00,191.019625,-4.789333333333333,-8.369,5.939,0.00270890167999,-0.0048886,55.1583 /T,124.716,29.545565,118.08635,-0.292752,n.a.,n.a.,19134000.0,8,2024,9,-0.18519319287555042,3.4576387657531214e-05
3784,2024-06-06 16:00:00,76.38120833333333,27.438777777777776,-4.427,4.873,0.00251956104962,0.046062,4.9150 /T,175.0729,34.361336,82.581611,2.5146412,n.a.,n.a.,13622400.0,6,2024,6,1.877347845261945,-4.292386852403681e-05
6040,2024-09-08 16:00:00,223.34154166666667,-19.850277777777777,-8.708,5.809,0.00268719154009,-0.0337179,60.7537 /T,119.1129,29.991524,110.75585,-1.985083,n.a.,n.a.,21744000.0,9,2024,8,-0.7823554494186109,3.1381135741186984e-05
5755,2024-08-27 19:00:00,81.06054166666667,28.235111111111113,-9.389,5.574,0.00256222340336,0.0533969,72.6133 /L,107.2479,32.966568,85.277245,2.9920387,n.a.,n.a.,20718000.0,8,2024,27,1.7986856088513634,-9.52771624350467e-06
2730,2024-04-23 18:00:00,208.36329166666667,-12.839583333333334,-12.535,3.467,0.00267653161341,-0.0291697,176.9341 /T,3.0576,30.483308,115.49171,-1.68849,n.a.,n.a.,9828000.0,4,2024,23,-0.5055434180986003,9.297091700639394e-06
8370,2024-12-14 18:00:00,72.60716666666667,27.26875,-12.593,3.582,0.00246273346101,0.0322836,170.3931 /T,9.5829,35.953102,81.737489,1.733413,n.a.,n.a.,30132000.0,12,2024,14,1.942027546064513,-9.183526470357955e-05
8452,2024-12-18 04:00:00,125.37991666666667,23.93241666666667,-11.818,4.169,0.00256338775445,0.0620186,144.0819 /L,35.8309,33.088801,105.98638,3.4662554,n.a.,n.a.,30427200.0,12,2024,18,1.0226517196424858,-7.852370275360492e-05
5651,2024-08-23 11:00:00,19.624875,9.745027777777777,-11.452,4.532,0.00243372223445,0.0375386,128.6605 /L,51.2321,36.618377,63.011834,1.9992877,n.a.,n.a.,20343600.0,8,2024,23,2.8104253169500772,1.1402557724762407e-05
3349,2024-05-19 13:00:00,191.85604166666667,-3.086027777777778,-11.381,4.429,0.00269371037946,-0.0214977,134.1243 /T,45.7662,29.933459,118.04905,-1.259591,n.a.,n.a.,12056400.0,5,2024,19,-0.19516855398059255,1.9506672471990283e-05
3211,2024-05-13 19:00:00,127.623375,23.994083333333336,-9.246,5.607,0.00264055739962,0.0534183,70.9519 /T,108.9066,31.021245,105.94902,3.0862906,n.a.,n.a.,11559600.0,5,2024,13,0.9841000969871115,-3.833147441448335e-06
2470,2024-04-12 22:00:00,77.250625,27.668694444444444,-8.567,5.904,0.00253510433429,0.0719106,55.6813 /T,124.199,33.708797,82.731409,3.9791348,n.a.,n.a.,8892000.0,4,2024,12,1.8629469577724647,-2.9106624831737662e-05
3732,2024-06-04 12:00:00,44.21420833333333,19.78247222222222,-6.58,6.409,0.00247508413709,0.0238114,26.6358 /L,153.3012,35.553402,69.296568,1.2773355,n.a.,n.a.,13435200.0,6,2024,4,2.4123824134085754,-1.3853293167465e-05
4762,2024-07-17 10:00:00,241.39158333333333,-24.96536111111111,-11.307,4.535,0.0026033845325,-0.0597873,129.1225 /T,50.7637,32.00755,103.78766,-3.393373,n.a.,n.a.,17143200.0,7,2024,17,-1.1072130772880857,-3.275554121870677e-05
2064,2024-03-27 00:00:00,202.94575,-9.428805555555556,-12.134,3.827,0.00269177971463,-0.0241163,161.3193 /L,18.6315,30.108895,116.64455,-1.404796,n.a.,n.a.,7430400.0,3,2024,27,-0.40313205137395836,2.156315681281582e-05
176,2024-01-08 08:00:00,243.1155,-23.233472222222222,-7.726,6.145,0.0025415315048,-0.067212,41.6023 /L,138.2991,33.616193,103.78423,-3.72794,n.a.,n.a.,633600.0,1,2024,8,-1.1324282906062544,-9.279890854337752e-05
7140,2024-10-24 12:00:00,126.61245833333334,24.003944444444443,-10.021,5.241,0.00261989947479,0.0611154,88.0900 /L,91.7591,31.461718,106.28114,3.5099657,n.a.,n.a.,25704000.0,10,2024,24,1.001570236393232,-2.3379444304882403e-05
4498,2024-07-06 10:00:00,112.502875,26.817805555555555,-4.633,5.496,0.00259896748345,0.0449725,7.4272 /T,172.554,32.311987,99.770442,2.5311508,n.a.,n.a.,16192800.0,7,2024,6,1.2524088529004818,-2.619385382785942e-05
2453,2024-04-12 05:00:00,66.571125,26.012416666666667,-8.052,6.088,0.00250596650464,0.0700392,46.7044 /T,133.1913,34.54093,77.885206,3.8258415,n.a.,n.a.,8830800.0,4,2024,12,2.0428971898778543,-3.572160558736916e-05
6066,2024-09-09 18:00:00,236.77929166666667,-23.715555555555554,-9.322,5.563,0.00266198658015,-0.0467595,72.7990 /T,107.0562,30.51345,105.62822,-2.728311,n.a.,n.a.,21837600.0,9,2024,9,-1.0243526561506868,2.018669691423742e-05
384,2024-01-17 00:00:00,10.424958333333333,3.7015555555555557,-9.631,5.468,0.00247410174331,0.0433253,75.0202 /T,104.8406,35.359226,62.007637,2.3446523,n.a.,n.a.,1382400.0,1,2024,17,2.953361980800629,7.818229443748133e-05
94,2024-01-04 22:00:00,200.47508333333334,-7.227694444444444,-9.75,5.341,0.0026619399627,-0.0463774,81.4973 /L,98.3492,30.477324,116.87631,-2.708432,n.a.,n.a.,338400.0,1,2024,4,-0.35473770306251695,-9.451885439137539e-06
326,2024-01-14 14:00:00,339.212875,-11.547027777777778,-7.899,6.125,0.00242810913431,0.0187533,42.7010 /T,137.2031,36.846753,64.425539,0.9891778,n.a.,n.a.,1173600.0,1,2024,14,-2.760094984170287,-3.1947884663510034e-06
6168,2024-09-14 00:00:00,298.014625,-25.96988888888889,-11.258,4.616,0.00250315045637,-0.0716651,123.5922 /T,56.2891,34.568987,77.364781,-3.916448,n.a.,n.a.,22204800.0,9,2024,14,-2.08692667402957,-3.2710840194689894e-05
8112,2024-12-04 00:00:00,285.9220833333333,-26.39011111111111,-7.017,6.296,0.00258981682778,-0.0383479,32.4810 /T,147.4381,32.478737,82.642018,-2.164851,n.a.,n.a.,29203200.0,12,2024,4,-1.8793581171194846,2.7573911055755497e-05
1851,2024-03-18 03:00:00,99.98445833333334,28.360444444444447,-10.479,5.003,0.00262864532302,0.0568485,101.0968 /T,78.7548,31.274923,93.515045,3.2752866,n.a.,n.a.,6663600.0,3,2024,18,1.4724633913685297,2.2698633947119875e-05
3036,2024-05-06 12:00:00,21.669208333333334,9.940833333333334,-6.267,6.392,0.00242912343155,0.0097921,22.3981 /L,157.549,36.896922,63.194003,0.5126104,n.a.,n.a.,10929600.0,5,2024,6,2.7756608477242897,5.80761859385933e-07
4754,2024-07-17 02:00:00,236.87979166666668,-22.055194444444446,-11.187,4.608,0.00261473366351,-0.0580264,125.2153 /T,54.6643,31.711246,105.67007,-3.310177,n.a.,n.a.,17114400.0,7,2024,17,-1.0217414652384516,-2.7237426191655586e-05
4038,2024-06-17 06:00:00,206.74708333333334,-11.389305555555556,-11.081,4.646,0.00267217313975,-0.0356519,123.1225 /T,56.7514,30.35987,115.59265,-2.079013,n.a.,n.a.,14536800.0,6,2024,17,-0.47385860694528115,3.9442021132593715e-06
8229,2024-12-08 21:00:00,351.194125,-4.939416666666667,-10.34,5.129,0.00248468812747,-0.0333211,92.9941 /T,86.8616,35.056546,61.906139,-1.812378,n.a.,n.a.,29624400.0,12,2024,8,-2.9495497716447283,8.804757264919407e-05
3968,2024-06-14 08:00:00,175.69925,3.563972222222222,-10.027,5.228,0.00270111776904,0.0034576,91.2176 /T,88.63,29.61995,118.21848,0.2049806,n.a.,n.a.,14284800.0,6,2024,14,0.10103634650196543,2.6020578777068235e-05
2544,2024-04-16 00:00:00,121.69316666666667,25.510277777777777,-10.132,5.183,0.0026509933467,0.0518818,92.2607 /T,87.5881,30.73756,103.44491,3.0154575,n.a.,n.a.,9158400.0,4,2024,16,1.0903996070824182,1.366923820884285e-05
3069,2024-05-07 21:00:00,40.60520833333333,18.39413888888889,-4.443,4.671,0.00244614845451,0.032843,4.3841 /L,175.6051,36.422156,67.935577,1.7411452,n.a.,n.a.,11048400.0,5,2024,7,2.471025674289816,-3.3612050970044296e-05
7431,2024-11-05 15:00:00,269.4392916666667,-27.420861111111112,-7.954,6.070,0.00262578986988,-0.0423732,46.3791 /T,133.511,31.508231,90.619834,-2.430194,n.a.,n.a.,26751600.0,11,2024,5,-1.5976294514406304,3.215703659815517e-05
1149,2024-02-17 21:00:00,71.51095833333333,26.691055555555558,-10.661,4.915,0.00258857412996,0.0571139,105.0991 /T,74.7561,32.276569,80.074175,3.2382986,n.a.,n.a.,4136400.0,2,2024,17,1.9594317534467292,3.6181296196593875e-05
5371,2024-08-11 19:00:00,216.49441666666667,-16.613555555555557,-9.631,5.424,0.00268117181409,-0.0365397,80.5817 /T,99.2687,30.063005,112.94083,-2.148672,n.a.,n.a.,19335600.0,8,2024,11,-0.6557307881138885,1.9526163925753792e-05
1581,2024-03-06 21:00:00,300.651625,-24.328416666666666,-8.273,6.017,0.00245535112282,-0.0626588,49.1708 /L,130.7216,35.955733,77.054343,-3.364092,n.a.,n.a.,5691600.0,3,2024,6,-2.128134645245651,-7.494420009293437e-05
8241,2024-12-09 09:00:00,357.404125,-0.2746388888888889,-10.578,5.009,0.0024753814674,-0.0310265,99.4998 /T,80.3582,35.327843,61.554092,-1.680309,n.a.,n.a.,29667600.0,12,2024,9,-3.0445008216558698,9.697887329595438e-05
7601,2024-11-12 17:00:00,5.586166666666666,2.4776944444444444,-11.7,4.351,0.00242406432827,-0.0314151,135.6546 /T,44.2473,36.947258,61.53267,-1.658087,n.a.,n.a.,27363600.0,11,2024,12,3.0336569184859488,4.3549637925828846e-05
17,2024-01-01 17:00:00,166.46183333333335,9.061166666666667,-10.926,4.700,0.00270639157217,-0.0009189,116.3542 /L,63.5047,29.547331,116.85419,-0.051875,n.a.,n.a.,61200.0,1,2024,1,0.2748237657623171,3.3387532690434905e-05
6258,2024-09-17 18:00:00,351.31395833333335,-4.630777777777778,-12.723,3.521,0.00239260196239,-0.0183383,174.7131 /T,5.2741,38.023359,61.746307,-0.949764,n.a.,n.a.,22528800.0,9,2024,17,-2.9508098558158187,-3.8003417671635988e-06
1624,2024-03-08 16:00:00,327.6960833333333,-16.606333333333335,-6.518,6.365,0.0024029249921,-0.0357424,24.5991 /L,155.3428,37.654081,66.9791,-1.877005,n.a.,n.a.,5846400.0,3,2024,8,-2.5746027202161264,-6.008859771781949e-05
1895,2024-03-19 23:00:00,124.869,24.776527777777776,-11.08,4.628,0.00267861733534,0.0370699,121.7777 /T,58.0913,30.196136,104.76968,2.1744077,n.a.,n.a.,6822000.0,3,2024,19,1.0336772395846494,3.743239819295474e-05
7651,2024-11-14 19:00:00,33.88725,16.457666666666665,-12.475,3.737,0.00240784999817,0.0063716,164.3736 /T,15.5887,37.557221,66.409902,0.3394718,n.a.,n.a.,27543600.0,11,2024,14,2.581882415093746,-5.396070975772528e-05
5784,2024-08-29 00:00:00,98.93779166666667,28.40286111111111,-8.631,5.870,0.00259787588716,0.0484713,58.0736 /L,121.8011,32.123459,93.816899,2.7480339,n.a.,n.a.,20822400.0,8,2024,29,1.4906356339027114,-6.345319023865533e-06
6571,2024-09-30 19:00:00,168.01595833333334,7.12475,-5.98,6.368,0.00270819501053,0.015818,21.6339 /L,158.3086,29.731519,117.91097,0.9258585,n.a.,n.a.,23655600.0,9,2024,30,0.2429379632961908,3.4661937422862926e-05
8075,2024-12-02 11:00:00,263.49783333333335,-27.728055555555557,-5.431,6.154,0.00262370191785,-0.0375369,14.6852 /T,165.2762,31.715479,93.277987,-2.142807,n.a.,n.a.,29070000.0,12,2024,2,-1.4959078943112354,1.9985281932591997e-05
1720,2024-03-12 16:00:00,22.363041666666668,10.261805555555556,-7.126,6.317,0.00242171230868,0.0496387,32.2547 /T,147.6708,37.045969,63.279264,2.6159927,n.a.,n.a.,6192000.0,3,2024,12,2.7645281241986828,-8.806793951478872e-06
62,2024-01-03 14:00:00,186.18833333333333,-0.6973055555555555,-10.284,5.067,0.00269079401522,-0.0281142,96.1387 /L,83.7054,29.824005,118.17325,-1.659459,n.a.,n.a.,223200.0,1,2024,3,-0.09111519560703525,1.56357362443133e-05
2463,2024-04-12 15:00:00,72.84733333333334,27.08908333333333,-8.364,5.980,0.00252301809517,0.0714946,52.0135 /T,127.8728,34.050016,80.701088,3.9350415,n.a.,n.a.,8866800.0,4,2024,12,1.937413026497873,-3.212428659601788e-05
7289,2024-10-30 17:00:00,195.80575,-6.143611111111111,-5.835,6.327,0.00271345571961,-0.0065122,19.8729 /L,160.0736,29.628171,117.58354,-0.389287,n.a.,n.a.,26240400.0,10,2024,30,-0.2713266934882562,4.039047704872123e-05
5938,2024-09-04 10:00:00,177.24304166666667,2.1610277777777775,-5.303,6.199,0.00271171247453,0.0104302,14.6116 /T,165.3496,29.67774,118.59053,0.6088314,n.a.,n.a.,21376800.0,9,2024,4,0.07072503244928863,3.644844974220671e-05
3249,2024-05-15 09:00:00,147.11816666666667,17.536055555555556,-9.959,5.265,0.00268114211977,0.0343461,88.7130 /T,91.1351,30.05705,112.89535,2.0192368,n.a.,n.a.,11696400.0,5,2024,15,0.6307972425063955,1.8468549712550002e-05
1328,2024-02-25 08:00:00,166.91270833333334,8.504055555555556,-12.379,3.585,0.00271579294985,0.0021299,170.8075 /L,9.1676,29.609122,117.27519,0.131204,n.a.,n.a.,4780800.0,2,2024,25,0.2655854441364232,4.262892809234328e-05
6788,2024-10-09 20:00:00,275.87466666666666,-27.38513888888889,-9.645,5.431,0.00259882594778,-0.0599529,78.5541 /T,101.2997,32.007469,87.597695,-3.413479,n.a.,n.a.,24436800.0,10,2024,9,-1.7085844953597404,1.6948421625869337e-05
5106,2024-07-31 18:00:00,83.826625,28.25402777777778,-7.817,6.162,0.00256906219537,0.0405453,44.3434 /L,135.5549,32.934302,86.489145,2.2661983,n.a.,n.a.,18381600.0,7,2024,31,1.7510037101207672,-8.112676788138776e-06
6160,2024-09-13 16:00:00,292.9952083333333,-25.06522222222222,-11.122,4.695,0.00251704519934,-0.0725639,119.3339 /T,60.5412,34.170131,79.598637,-3.989892,n.a.,n.a.,22176000.0,9,2024,13,-1.997944202944207,-3.0463760311167862e-05
3954,2024-06-13 18:00:00,169.563625,6.80675,-9.787,5.347,0.00269849403988,0.0120942,84.8813 /T,94.9671,29.679875,117.6773,0.7152368,n.a.,n.a.,14234400.0,6,2024,13,0.21539924490389195,2.455649822176659e-05
4602,2024-07-10 18:00:00,165.93366666666665,8.408722222222222,-8.379,5.944,0.00269326151653,0.0210112,55.2090 /T,124.6662,29.894768,117.28265,1.2335452,n.a.,n.a.,16567200.0,7,2024,10,0.2822302403591599,2.0389687112000107e-05
7676,2024-11-15 20:00:00,49.30675,22.110277777777778,-12.771,3.450,0.00241799027837,0.0271999,176.1228 /T,3.8678,37.260024,71.583444,1.4364483,n.a.,n.a.,27633600.0,11,2024,15,2.330597965754816,-8.337735103655913e-05
2864,2024-04-29 08:00:00,283.58091666666667,-27.89558333333333,-11.021,4.740,0.0025527991677,-0.0446688,117.0265 /L,62.8444,33.259968,84.746235,-2.489602,n.a.,n.a.,10310400.0,4,2024,29,-1.8428990998496901,-1.3792527954096991e-05
8124,2024-12-04 12:00:00,293.16070833333333,-25.396416666666664,-7.469,6.206,0.00257873380447,-0.0383964,38.4345 /T,141.4722,32.727572,79.339625,-2.160027,n.a.,n.a.,29246400.0,12,2024,4,-2.0016668488945104,3.17019624424637e-05
7790,2024-11-20 14:00:00,122.97533333333334,24.738472222222224,-11.087,4.670,0.00257714439025,0.0691935,118.5550 /L,61.314,32.58504,104.83543,3.9023331,n.a.,n.a.,28044000.0,11,2024,20,1.0662546671872344,-6.184835805237137e-05
